id,formation_energy_ev_natom,bandgap_energy_ev
1,0.19549205899238586,1.5965789556503296
2,0.06555172801017761,3.762929677963257
3,0.16028818488121033,3.3910129070281982
4,0.029726088047027588,3.0729126930236816
5,0.14131712913513184,1.6310665607452393
6,0.05467000603675842,4.56915807723999
7,0.06838652491569519,3.229968786239624
8,0.12455111742019653,2.135864019393921
9,0.059234291315078735,2.728332281112671
10,0.2401902973651886,2.9938299655914307
11,0.19171902537345886,1.9712196588516235
12,0.10311669111251831,2.661926031112671
13,0.3301295042037964,0.9936429262161255
14,0.16481056809425354,1.870020866394043
15,0.06128835678100586,0.9741971492767334
16,0.258320689201355,3.57629656791687
17,0.20423531532287598,1.8196183443069458
18,0.20648154616355896,2.3889565467834473
19,0.3882463574409485,1.3751511573791504
20,0.18553540110588074,1.4046082496643066
21,0.08288440108299255,1.8937876224517822
22,0.14716404676437378,2.8512701988220215
23,0.1730518937110901,1.7243750095367432
24,0.1698930263519287,3.156952142715454
25,0.0299760103225708,2.5249521732330322
26,0.13222694396972656,0.9599339962005615
27,0.25063401460647583,1.3401219844818115
28,0.21756821870803833,1.9737354516983032
29,0.11626836657524109,1.1751792430877686
30,0.22268670797348022,1.9350062608718872
31,0.24404045939445496,1.085091233253479
32,0.1434946358203888,1.9716733694076538
33,0.10686534643173218,1.4115972518920898
34,0.17712217569351196,1.7527642250061035
35,0.042258620262145996,0.9378382563591003
36,0.21157723665237427,0.8183630704879761
37,0.15915447473526,3.623047351837158
38,0.1471804976463318,1.5552446842193604
39,0.25079676508903503,2.016416549682617
40,0.10722893476486206,3.418147325515747
41,0.0622258186340332,3.917067050933838
42,0.1486530900001526,3.2291419506073
43,0.0622258186340332,3.917067050933838
44,0.19758173823356628,1.3594083786010742
45,0.31236550211906433,0.6692318320274353
46,0.029253989458084106,3.8582048416137695
47,0.20348215103149414,1.8683744668960571
48,0.25718650221824646,1.8943196535110474
49,0.22742816805839539,3.5341603755950928
50,0.1208600103855133,1.2353081703186035
51,0.14694306254386902,2.0652096271514893
52,0.10001644492149353,1.5540810823440552
53,0.23987558484077454,1.651958703994751
54,0.26372548937797546,2.8035337924957275
55,0.13587331771850586,2.625582218170166
56,0.2816839814186096,0.47126349806785583
57,0.20600095391273499,2.2997140884399414
58,0.2852574586868286,2.2143642902374268
59,0.1951526403427124,0.976691722869873
60,0.14333531260490417,2.8131918907165527
61,0.2695918381214142,0.4709566831588745
62,0.16845384240150452,1.7036412954330444
63,0.3290814161300659,1.7281008958816528
64,0.22892162203788757,3.258958101272583
65,0.35567551851272583,1.0097841024398804
66,0.06810146570205688,2.885493516921997
67,0.06838652491569519,3.229968786239624
68,0.20951345562934875,2.270573139190674
69,0.22638171911239624,3.436140537261963
70,0.2940218150615692,1.660747766494751
71,0.057290464639663696,2.524657964706421
72,0.10557687282562256,3.1141672134399414
73,0.05075594782829285,2.358466148376465
74,0.12847840785980225,2.065066337585449
75,0.26640641689300537,1.5138061046600342
76,0.2883099913597107,2.5762991905212402
77,0.3362310528755188,1.087688684463501
78,0.2404855489730835,2.2132444381713867
79,0.17905718088150024,2.4143319129943848
80,0.25063401460647583,1.297633171081543
81,0.10722893476486206,3.418147325515747
82,0.06546396017074585,3.4609172344207764
83,0.23728525638580322,1.0276319980621338
84,0.07545781135559082,1.007846713066101
85,0.10722893476486206,3.418147325515747
86,0.20323774218559265,3.009960889816284
87,0.05901002883911133,3.2188661098480225
88,0.0528436005115509,2.7305140495300293
89,0.09925299882888794,4.271090507507324
90,0.3357827663421631,1.5726109743118286
91,0.09416812658309937,4.4075117111206055
92,0.21516656875610352,0.6943359375
93,0.2135271430015564,2.3199000358581543
94,0.02156376838684082,2.059447765350342
95,0.06838652491569519,3.229968786239624
96,0.3239906430244446,1.136559247970581
97,0.24516093730926514,2.1949238777160645
98,0.03149425983428955,1.3929073810577393
99,0.06832557916641235,1.970054268836975
100,0.3215320408344269,1.025313377380371
101,0.16408008337020874,1.5807417631149292
102,0.029253989458084106,3.8582048416137695
103,0.23020583391189575,2.1597583293914795
104,0.32426369190216064,1.5374796390533447
105,0.22658300399780273,1.5648826360702515
106,0.09925299882888794,4.271090507507324
107,0.09925299882888794,4.030237674713135
108,0.2226029932498932,2.5484087467193604
109,0.20079708099365234,2.2699625492095947
110,0.14993765950202942,0.8273862600326538
111,0.3217806816101074,0.785434365272522
112,0.06916996836662292,3.0280561447143555
113,0.20556411147117615,2.3474326133728027
114,0.37161412835121155,2.489495277404785
115,0.35165590047836304,2.262817144393921
116,0.21856293082237244,2.599515676498413
117,0.21147799491882324,2.026491165161133
118,0.2569975256919861,2.1129374504089355
119,0.2135271430015564,2.3199000358581543
120,0.18813103437423706,2.1709375381469727
121,0.24444279074668884,2.1715385913848877
122,0.16106685996055603,1.797096610069275
123,0.042258620262145996,0.9378382563591003
124,0.3048129081726074,0.31471773982048035
125,0.1592584252357483,1.2115576267242432
126,0.10722893476486206,3.4198710918426514
127,0.09357070922851562,2.363114356994629
128,0.3251557946205139,2.4776926040649414
129,0.366502583026886,1.3376158475875854
130,0.28949499130249023,1.6408114433288574
131,0.10328221321105957,3.2521309852600098
132,0.3159182071685791,0.4017762541770935
133,0.06838652491569519,3.229968786239624
134,0.16691350936889648,1.3025052547454834
135,0.14716404676437378,2.6591224670410156
136,0.17092329263687134,0.9112660884857178
137,0.17329266667366028,0.8183630704879761
138,0.2569975256919861,2.1129374504089355
139,0.1584787666797638,1.913606882095337
140,0.19617369771003723,2.166248321533203
141,0.14361771941184998,1.947163462638855
142,0.1986275017261505,3.166598320007324
143,0.22892162203788757,3.258958101272583
144,0.060540467500686646,0.9769328236579895
145,0.3906148672103882,1.6139891147613525
146,0.06105905771255493,4.251910209655762
147,0.16703882813453674,1.5687342882156372
148,0.19657176733016968,2.0153701305389404
149,0.24717497825622559,2.1022090911865234
150,0.12997740507125854,1.2367849349975586
151,0.19516348838806152,1.5906189680099487
152,0.06534188985824585,3.6861279010772705
153,0.08637017011642456,4.4310503005981445
154,0.22178548574447632,3.8788373470306396
155,0.11626836657524109,1.1751792430877686
156,0.031601667404174805,2.6420750617980957
157,0.1296241581439972,2.1457836627960205
158,0.03200578689575195,5.2425456047058105
159,0.09416812658309937,4.4075117111206055
160,0.15114375948905945,1.4625338315963745
161,0.19862452149391174,2.1006979942321777
162,0.40179020166397095,1.4942004680633545
163,0.030593931674957275,3.2412891387939453
164,0.30138373374938965,0.4809510111808777
165,0.31330621242523193,0.29083019495010376
166,0.33322322368621826,0.6894757747650146
167,0.3084356188774109,1.3496434688568115
168,0.10741499066352844,2.3023746013641357
169,0.2231558859348297,1.5208460092544556
170,0.22875496745109558,1.6200515031814575
171,0.1635582149028778,1.8573286533355713
172,0.21611914038658142,3.0681095123291016
173,0.14633804559707642,1.632711410522461
174,0.28674447536468506,0.7097339630126953
175,0.10722893476486206,3.418147325515747
176,0.1434946358203888,1.9716733694076538
177,0.3911585211753845,1.3741209506988525
